	TCGA.A6.2675	TCGA.A6.4105	TCGA.A6.5656	TCGA.A6.5657	TCGA.A6.5659	TCGA.A6.5660	TCGA.A6.5661	TCGA.A6.5662	TCGA.A6.5664	TCGA.A6.5665	TCGA.A6.5666	TCGA.A6.5667	TCGA.A6.6137	TCGA.A6.6138	TCGA.A6.6140	TCGA.A6.6141	TCGA.A6.6142	TCGA.A6.6648	TCGA.A6.6649	TCGA.A6.6650	TCGA.A6.6651	TCGA.A6.6652	TCGA.A6.6653	TCGA.A6.6654	TCGA.A6.6780	TCGA.A6.6781	TCGA.A6.6782	TCGA.AA.3489	TCGA.AA.3496	TCGA.AA.3511	TCGA.AA.3655	TCGA.AA.3660	TCGA.AA.3662	TCGA.AA.3663	TCGA.AA.3697	TCGA.AA.3712	TCGA.AA.3713	TCGA.AD.5900	TCGA.AD.6548	TCGA.AD.6888	TCGA.AD.6889	TCGA.AD.6890	TCGA.AD.6895	TCGA.AD.6899	TCGA.AD.6901	TCGA.AD.6963	TCGA.AD.6964	TCGA.AD.6965	TCGA.AM.5820	TCGA.AM.5821	TCGA.AU.3779	TCGA.AU.6004	TCGA.AY.5543	TCGA.AY.6196	TCGA.AY.6197	TCGA.AY.6386	TCGA.AZ.4323	TCGA.AZ.4616	TCGA.AZ.5403	TCGA.AZ.5407	TCGA.AZ.6598	TCGA.AZ.6599	TCGA.AZ.6600	TCGA.AZ.6601	TCGA.AZ.6603	TCGA.AZ.6605	TCGA.AZ.6606	TCGA.AZ.6607	TCGA.AZ.6608	TCGA.CA.5254	TCGA.CA.5255	TCGA.CA.5796	TCGA.CA.5797	TCGA.CA.6715	TCGA.CA.6716	TCGA.CA.6717	TCGA.CA.6718	TCGA.CA.6719	TCGA.CK.4947	TCGA.CK.4948	TCGA.CK.4950	TCGA.CK.4952	TCGA.CK.5912	TCGA.CK.5913	TCGA.CK.5914	TCGA.CK.5915	TCGA.CK.5916	TCGA.CK.6746	TCGA.CK.6747	TCGA.CK.6748	TCGA.CK.6751	TCGA.CM.4743	TCGA.CM.4751	TCGA.CM.5344	TCGA.CM.5348	TCGA.CM.5349	TCGA.CM.5860	TCGA.CM.5861	TCGA.CM.5862	TCGA.CM.5863	TCGA.CM.5864	TCGA.CM.5868	TCGA.CM.6161	TCGA.CM.6162	TCGA.CM.6163	TCGA.CM.6164	TCGA.CM.6165	TCGA.CM.6166	TCGA.CM.6167	TCGA.CM.6168	TCGA.CM.6169	TCGA.CM.6170	TCGA.CM.6171	TCGA.CM.6172	TCGA.CM.6674	TCGA.CM.6675	TCGA.CM.6676	TCGA.CM.6677	TCGA.CM.6678	TCGA.CM.6679	TCGA.CM.6680	TCGA.D5.5537	TCGA.D5.5538	TCGA.D5.5539	TCGA.D5.5540	TCGA.D5.5541	TCGA.D5.6529	TCGA.D5.6530	TCGA.D5.6531	TCGA.D5.6532	TCGA.D5.6533	TCGA.D5.6534	TCGA.D5.6535	TCGA.D5.6536	TCGA.D5.6537	TCGA.D5.6538	TCGA.D5.6539	TCGA.D5.6540	TCGA.D5.6541	TCGA.D5.6898	TCGA.D5.6920	TCGA.D5.6922	TCGA.D5.6923	TCGA.D5.6924	TCGA.D5.6926	TCGA.D5.6927	TCGA.D5.6928	TCGA.D5.6929	TCGA.D5.6930	TCGA.D5.6931	TCGA.D5.6932	TCGA.D5.7000	TCGA.DM.A0X9	TCGA.DM.A0XD	TCGA.DM.A0XF	TCGA.DM.A1D0	TCGA.DM.A1D4	TCGA.DM.A1D6	TCGA.DM.A1D7	TCGA.DM.A1D8	TCGA.DM.A1D9	TCGA.DM.A1DA	TCGA.DM.A1DB	TCGA.DM.A1HA	TCGA.DM.A1HB	TCGA.DM.A280	TCGA.DM.A282	TCGA.DM.A285	TCGA.DM.A288	TCGA.DM.A28A	TCGA.DM.A28C	TCGA.DM.A28E	TCGA.DM.A28F	TCGA.DM.A28G	TCGA.DM.A28H	TCGA.DM.A28K	TCGA.DM.A28M	TCGA.F4.6459	TCGA.F4.6460	TCGA.F4.6461	TCGA.F4.6463	TCGA.F4.6569	TCGA.F4.6570	TCGA.F4.6703	TCGA.F4.6704	TCGA.F4.6805	TCGA.F4.6806	TCGA.F4.6807	TCGA.F4.6808	TCGA.F4.6809	TCGA.F4.6854	TCGA.F4.6855	TCGA.F4.6856	TCGA.G4.6293	TCGA.G4.6294	TCGA.G4.6295	TCGA.G4.6297	TCGA.G4.6298	TCGA.G4.6299	TCGA.G4.6302	TCGA.G4.6303	TCGA.G4.6304	TCGA.G4.6306	TCGA.G4.6307	TCGA.G4.6309	TCGA.G4.6310	TCGA.G4.6311	TCGA.G4.6314	TCGA.G4.6315	TCGA.G4.6317	TCGA.G4.6320	TCGA.G4.6321	TCGA.G4.6322	TCGA.G4.6323	TCGA.G4.6586	TCGA.G4.6588	TCGA.G4.6625	TCGA.G4.6626	TCGA.G4.6627	TCGA.G4.6628
hsa-mir-1287	-0.536533548	-0.031082418	0.446073866	-1.084381561	-0.509693594	1.083427184	0.932155247	-2.534255593	1.012995325	-0.03818102	-0.965323437	-1.659539745	1.067542146	-0.153607982	0.265943055	0.779265667	1.369468233	1.502953056	0.424120886	-0.55397023	-0.776244546	-0.253425222	1.485820201	-0.560804798	-0.078293129	1.554150986	-0.285949099	-0.006441709	0.054027283	0.479587584	-0.099471588	0.117489732	-1.127987679	-0.388198621	-1.342684439	-0.03507781	0.414691071	-0.582974645	0.351358734	0.326643153	-0.097863827	0.105943608	0.722905719	0.500482878	0.594175483	0.636326386	-0.385881272	0.934255033	-1.759404805	-0.911038485	0.619172986	-0.587396564	-0.62121946	0.506873077	-2.000489533	1.223479736	0.154333805	-1.087085933	-0.811657529	-1.156306076	-0.588219046	-0.026164471	0.158043291	0.274871867	-0.443903756	0.405931521	-0.03124161	0.06085379	0.199763691	0.514008448	0.856668466	-0.605712579	-0.279053328	1.130894089	1.044810861	-1.24230285	0.275426435	0.494624355	-0.706385707	-0.795054359	-0.806784352	0.623482712	1.762265909	1.148524315	-0.211189723	1.508609225	-1.131980822	3.130059118	0.098806308	0.123919152	0.966878472	4.505599885	0.521095674	-0.572763187	-0.942706412	0.29623826	-0.747552137	1.021852548	-1.76141553	0.127323796	-0.542024962	-0.724926667	-0.073631687	1.586338137	-0.131377751	0.287089417	-0.540478742	0.412929551	-1.431659014	-0.752374028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1288	0.630811251	-0.880229985	0.662842395	-1.460496006	-0.829829333	-0.631032185	0.387295477	-0.906796371	-1.460496006	4.525139408	-0.101413556	-0.902374538	0.080389811	-0.529889948	1.692698699	1.687386174	0.029705042	0.521116053	-0.028865383	-0.480323466	-0.941494884	-0.644904041	-0.129305206	-1.10615697	0.308385103	0.542646568	-0.389856122	-0.426279236	1.38824565	-0.290749432	-0.218424434	-0.183501583	1.233687054	1.216663441	1.024476313	0.10471883	2.309180441	-0.544845337	0.604707284	0.264599454	-0.195285695	0.029002719	-0.345421124	0.895959426	0.691427029	1.008433126	-0.390910109	-0.385074259	-1.022895946	-0.209298122	1.167140929	0.843092102	1.711582481	0.885709517	1.109808127	-0.484250483	-0.097327538	-1.101773657	-0.526057311	-1.460496006	0.552639137	-0.985678095	-0.606735856	0.068916976	-1.033348002	-0.123507859	-1.460496006	-1.079700281	-0.077471875	-1.460496006	-1.460496006	-1.460496006	0.092759669	1.639555391	0.006606702	-0.472827107	0.134264902	-0.248832717	-0.373020852	-1.460496006	0.72948431	3.39848399	-1.460496006	1.385719481	-0.003993716	0.343533072	1.695321297	2.527738156	0.727719811	-0.082515175	-1.460496006	0.93747833	-0.623643858	0.22943214	-0.077707318	-0.060072212	0.565114059	0.146783217	0.010483482	-0.112463573	0.598683684	0.359696859	1.107491765	-0.348095717	1.127492415	0.850373858	1.027416924	-0.397749786	-1.113046024	-0.262928967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1289-1	-0.287467028	-0.287467028	-0.287467028	0.968110473	-0.287467028	-0.287467028	-0.287467028	1.019361876	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	1.323278396	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	3.853637566	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	4.860877763	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	7.913242708	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	3.458928254	-0.287467028	-0.287467028	-0.287467028	-0.287467028	-0.287467028	2.684767825	2.305619043	-0.287467028	-0.287467028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-129-1	1.114765196	-0.365570625	0.970206759	1.081517895	-0.140418649	-0.578120582	-0.348256787	-0.193504879	4.899110214	-0.860483974	-1.401465145	0.981007188	-0.584866682	0.363740219	-0.431987879	0.419833086	0.322842477	0.956924558	0.085947592	-0.182003556	1.498844781	0.683914264	-0.630206128	0.750790582	-1.401465145	1.091391853	-0.650240783	-0.006105765	-1.045199541	0.0027508	-0.41058962	-0.044649379	-0.028968562	-1.401465145	0.103403278	-0.684715517	0.52598659	0.258917298	0.141458585	-0.324219818	0.137985752	-0.71938775	-0.186791949	-0.488898191	-0.906035145	0.250833235	-0.534545572	0.152527506	0.446746344	-0.404122603	-0.692431111	-0.346596585	-0.76502932	-1.060602219	-0.531849835	-0.603083157	6.484216108	-0.824410256	0.707256024	-0.180598449	-0.666328233	-0.390901416	0.090596745	-0.011682674	0.347996501	-0.21853167	-0.218564663	0.352037354	-1.162302305	1.796093935	3.50335067	0.607610738	0.494365173	-0.334249859	0.030471483	0.675850259	-0.061612958	0.594827284	0.165543433	-0.496368871	-0.220733188	-0.65660677	-0.679486053	3.006682958	-1.401465145	-0.575356715	-0.242259972	-0.788275362	0.587739772	0.798653903	-0.570525089	-0.949374494	0.657377204	-0.103019799	0.587499426	-0.110046652	-0.93915509	0.444280952	-0.923335361	1.205389723	2.068314845	-0.704294084	1.697354066	0.302060804	0.043754441	1.193347134	0.511429515	0.988819713	-0.206863063	0.986366652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-129-2	0.676082549	-0.944595746	1.289376253	1.521795999	0.490843584	-0.184629239	-0.400016434	-0.067256395	4.231792601	-0.899288352	-1.426587007	0.895627747	-0.027191587	0.520910642	-0.01918287	1.015602723	0.195130839	0.315808442	0.313672461	-0.122230648	1.639205759	0.919443419	-0.399594761	0.715671411	-1.426587007	1.356907398	-0.58084419	-0.31405693	-1.426587007	0.185899768	-1.426587007	-0.26180637	0.36086957	-1.426587007	-0.778174253	0.014870838	-0.22706617	0.301321601	0.077313039	-0.376587408	0.46546433	-0.510268369	0.129628395	-0.374801299	-1.089107212	0.783376145	-0.949185591	-0.277463476	1.161979873	-0.454469289	0.002217393	-0.057492916	-1.426587007	-1.094345198	-1.426587007	-0.366253504	6.479347343	-0.987380355	0.628800307	0.244207905	-0.710043205	-0.323305423	0.027737599	-0.889378	-0.306481695	0.045259331	-0.944629088	0.616692676	-0.809284853	-1.426587007	3.668051265	-0.295930426	-0.250527924	-0.042902975	0.205298741	0.324289486	0.066704419	0.454047415	-0.012660201	-1.075959807	0.592037814	-1.426587007	-0.460548043	2.948293059	-0.776488443	-0.087405933	-0.634064982	-1.100122309	0.995065642	0.594903829	-1.426587007	-0.356269657	0.318743704	0.22632768	0.512072598	0.789833511	-0.975969715	-0.079027636	-0.305220486	0.58566095	2.099943398	-0.491420867	1.971390516	-0.729551086	0.095274573	0.675939189	-0.673870492	0.903242678	0.121930346	1.077110817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1290	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	1.519783975	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	0.781198123	-0.321672265	-0.321672265	0.60346568	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	1.981018768	1.362197779	-0.321672265	-0.321672265	1.901138479	0.780012253	1.298218714	-0.321672265	9.563570528	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	0.777830252	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	2.706045955	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	0.874175333	-0.321672265	-0.321672265	0.117417278	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	0.889760274	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	-0.321672265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1291	-0.577846236	1.104942685	1.98577277	-0.715511494	0.337594453	-0.040696438	0.792666981	-0.528560377	-1.085952457	0.353054934	-0.140895104	-0.468967203	1.308675472	-0.741550293	1.827088986	2.039011719	-0.414469718	0.291989734	-0.090447698	0.76581721	-0.959786248	0.333244209	-0.432507931	-0.615251972	-1.085952457	-0.293859921	0.054792359	-0.700643987	-1.085952457	0.0526338	-0.222260285	-0.602805156	-1.085952457	-1.085952457	1.199211523	-0.66836161	-0.298148368	-0.855253241	0.016610049	1.530948112	-0.75713547	-0.51490308	-1.085952457	-0.298413441	-0.560186935	0.299192953	-1.085952457	-0.034130643	-0.781661018	2.580147531	-0.31941017	0.201079614	0.252341383	-0.813798711	-0.339628996	0.126401882	0.05184075	-0.836509758	-0.040008743	-1.085952457	0.79973619	0.632868718	-0.012732965	-0.774847453	0.323380303	-0.156258692	0.241765422	-0.581710384	1.416748999	2.799993359	1.391022458	-0.352642701	0.270704997	2.757310981	-0.7893916	-0.719083787	-0.759413504	-0.772533246	-1.085952457	-0.53970437	0.707005717	0.821419907	0.770291534	-0.101380704	-1.085952457	-0.380971229	-0.054214861	-0.577347542	0.435654601	-0.292274618	0.175841769	-1.085952457	-1.085952457	-1.085952457	-1.085952457	-0.552004541	-0.383928101	-0.288435012	-0.359905618	-0.14857889	0.984205299	-0.776477743	-1.085952457	-1.085952457	-0.333408808	-0.577901425	0.086717425	-0.346956725	-0.731758602	-0.850403206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1292	-0.531880361	-0.119219702	2.769070698	-0.772469759	1.23099192	-0.413724227	-0.283729584	-0.543753361	3.392070639	0.362968677	0.201358504	-0.81249128	0.112494369	-0.6338092	-1.448340576	0.073831883	0.439370915	0.286104608	-0.464979053	0.083227042	-1.13834114	-1.448340576	0.804323671	-1.448340576	1.545962327	-0.050554134	0.418065509	-1.448340576	-0.20772278	0.67189128	0.445605122	0.107906226	0.301219651	0.289177007	-0.176813958	1.135960882	-0.45671479	-0.419424201	1.061068526	-0.60380833	0.923890262	-1.448340576	-1.448340576	0.295927208	-0.786548314	-0.186158921	-0.253128988	-0.124390056	-0.41578357	0.457966088	-0.483477473	0.171674104	-0.231865991	-1.105774859	-0.50892734	-0.593862355	0.205993566	-0.12089257	-1.012942332	-0.466296609	1.437145997	-1.032746799	0.634549799	0.151822882	0.325616587	-1.008202457	-0.503229119	0.166567247	0.878943372	1.424734792	3.205750415	-1.448340576	1.584949315	2.291141141	-0.439591844	-1.208999341	-0.67376597	0.3254999	0.543627207	-0.1966565	-0.346398848	2.299325434	1.62095799	1.042865874	-1.448340576	1.962392739	-0.732583392	0.576095129	-0.96095677	-1.448340576	0.139906692	0.093241735	0.600536928	-1.448340576	-0.238027402	-0.487278508	-0.317755047	-0.041537617	1.456792741	0.188816807	-0.140376741	-1.058798162	0.799341558	0.582731763	-0.939265755	-1.448340576	-0.391876534	0.199148667	-1.002509227	-1.151849717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1293	-0.727469464	-0.299045487	-0.727469464	-0.523538935	-0.727469464	-0.403668182	0.636798214	-0.515214697	-0.727469464	0.144769047	0.664114511	-0.727469464	-0.727469464	-0.040381241	0.167350156	-0.727469464	-0.467983454	-0.727469464	0.733341445	-0.727469464	-0.593508791	-0.727469464	0.255379844	-0.593443065	2.631345403	0.11355802	-0.437069381	-0.727469464	-0.727469464	-0.05487247	0.189581034	-0.727469464	0.111559603	0.105108291	-0.727469464	2.023970705	3.949063588	-0.482517805	-0.195991119	1.009402189	-0.727469464	-0.727469464	3.449053459	-0.727469464	-0.727469464	-0.142174554	0.062230825	1.390583406	-0.404379103	0.880572777	-0.289495119	-0.190115735	-0.165193448	-0.438502242	0.67463472	-0.006684557	-0.176894774	1.889484269	-0.360194471	-0.727469464	-0.727469464	0.210125722	1.029527858	-0.727469464	-0.727469464	-0.356196206	-0.727469464	2.567949805	-0.727469464	1.696078981	4.065877683	-0.727469464	-0.727469464	-0.727469464	-0.727469464	-0.727469464	2.907973525	-0.61185149	-0.727469464	-0.147474535	0.567906274	-0.727469464	-0.727469464	-0.153714793	0.347900249	-0.727469464	-0.123701032	0.980219119	-0.727469464	-0.49046046	-0.727469464	3.914443463	1.496293017	-0.727469464	-0.341934365	-0.727469464	-0.727469464	0.459222386	-0.727469464	-0.727469464	-0.118981041	-0.727469464	0.386089371	0.093841692	-0.727469464	-0.188031378	-0.727469464	-0.306301185	-0.727469464	-0.727469464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1294	-0.752449533	-0.524364116	1.267559968	-1.198209797	-1.198209797	-0.688919685	-1.198209797	-1.198209797	3.140713122	1.204957317	0.380052251	-0.550079927	-1.198209797	0.333426127	0.209205211	0.400415254	0.238830713	0.467058565	-0.284870234	-0.590476454	-0.786915895	-1.198209797	-0.617080039	-0.236708828	3.691876938	1.551796372	-0.741454685	0.93470737	1.078132368	-0.815062792	0.244170997	-1.198209797	-1.198209797	0.111308237	1.687514688	1.08400922	-1.198209797	-0.460188492	0.643088568	0.80509228	-0.649079768	-0.244547507	-0.500832972	-0.489113341	0.40510584	0.476398469	-0.330608268	-0.527329979	-1.198209797	-1.198209797	-0.509342843	-1.198209797	-0.31383524	-0.743708356	0.04816323	0.826442819	-0.742849493	-0.402828484	-1.198209797	0.104723847	0.131976078	-0.646817871	0.594085229	0.924818169	-0.258795805	0.765793635	1.801560477	1.708402359	-0.062127788	-1.198209797	2.93838095	1.743474006	-0.506871708	0.370227157	-0.260185552	0.640546396	1.341980056	-0.359034138	-1.198209797	0.462470732	1.344949244	0.690709892	0.632689295	-0.295781064	2.625961132	-1.198209797	-0.696493539	0.960381741	-0.551569952	-1.198209797	-0.37217171	-0.051732881	-0.226398274	0.764253524	-0.062331744	-0.728634519	-0.025817037	0.668275786	-1.198209797	-1.198209797	-0.241150161	-0.681381698	-0.529535267	1.079088161	-0.522791247	0.355239894	0.760169092	-1.198209797	-0.606699962	-1.198209797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1295	-0.539979721	0.293534837	-0.999668217	-0.668894335	-0.999668217	-0.474464819	-0.129765082	-0.999668217	1.793633036	-0.999668217	1.257471186	-0.331286871	-0.164763374	-0.999668217	-0.999668217	-0.37745996	0.156758414	0.717633146	-0.057790432	1.492002025	-0.57552302	1.44447029	0.594506437	-0.377851923	1.118664805	0.912801089	2.534673122	4.59724908	-0.067968494	-0.242615129	0.487781229	-0.167592613	-0.265755598	0.350767037	-0.999668217	-0.280493845	-0.999668217	-0.602358352	-0.999668217	0.155831615	-0.433380063	-0.016207781	-0.280501145	0.90243815	-0.094195572	1.385827265	1.267485047	-0.307826078	-0.999668217	1.608564968	0.320469833	-0.999668217	1.862623465	-0.108249313	0.285649	-0.999668217	0.632801464	-0.570078351	-0.691530609	-0.999668217	-0.25947483	0.521104569	0.848628886	-0.463883615	-0.488134843	-0.397465608	0.293445378	-0.131263226	0.171911827	5.692702215	-0.999668217	0.263236815	-0.999668217	1.791294973	1.722899368	-0.083571918	0.506040108	-0.999668217	0.830940868	-0.999668217	-0.180261628	-0.999668217	0.888439175	-0.999668217	-0.999668217	-0.999668217	-0.999668217	-0.999668217	0.753714993	-0.262301498	-0.999668217	-0.999668217	0.815133768	-0.214778711	0.171701499	-0.999668217	0.209357145	-0.999668217	0.25072863	0.614675224	-0.999668217	-0.999668217	-0.999668217	0.870508807	0.822603726	-0.124703442	0.445799411	0.273029196	-0.204123096	-0.223241524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1296	-0.793129779	-0.488894579	2.721776113	-0.536568994	-0.062107541	-1.204281457	0.018587643	-1.901644317	3.92809558	-0.428442322	0.534251611	-0.599743518	0.09995492	-0.07615163	2.600442099	1.07866041	-0.069861832	0.230139371	-0.75087308	-0.161227164	-1.087990066	-1.508908314	0.371672361	-1.411165542	0.922505999	-0.174037996	1.01888947	0.045641888	0.786690655	0.075800652	-0.179411133	-1.504113852	-0.976412294	-1.648898517	-1.340331957	0.805740892	-1.34905328	-0.87211472	0.290341643	1.234544296	-0.258103773	1.490614034	-0.607585937	0.082959629	0.305433139	2.137153185	0.353204783	0.857156451	-1.297102615	-0.013668396	-1.673985352	-1.451231092	0.576368861	-0.431253184	-0.580504364	0.522719308	-0.059599032	-0.824730377	-1.141520465	-0.199349329	1.158452692	0.012226282	-0.996998701	-0.080686292	-0.466016714	0.152341419	-0.410431577	-0.686066902	-0.421636512	1.762683888	2.49785823	-1.192398116	-0.020715277	0.52255422	-0.060709061	-1.277658614	-1.763575563	-1.05587702	-0.93224823	-0.627630598	0.615539174	0.127017253	0.159970386	-0.216246284	1.73752545	1.971763132	-0.567739894	1.196702975	0.318478737	-0.759801448	1.146293182	-2.112867013	0.130399128	0.068341155	-0.641888456	-0.91836613	-0.729790768	-0.854838074	-1.205553567	-0.606558607	0.061648115	-0.720109452	0.649754263	-0.702415561	0.180257881	-0.221696608	-0.308759103	0.454895181	-1.144789085	-1.348620673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
