	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
cg06766016	0.117243493	1.762336134	-0.423698223	0.468074961	-0.846743727	1.349060572	0.197859687	-0.459537456	0.001043723	0.715653793	-0.898911177	-0.114394508	0.976493558	-1.466800527	1.622591629	-0.672733457	1.622902288	-0.959776353	-1.528622725	-1.018407372	-1.471978629	-0.489802918	-0.667262701	-0.98443797	-0.899151806	-0.138484265	-0.957000791	-0.912149831	0.359094242	-0.34805897	-0.448916373	-0.25640106	-0.450558174	-0.393167933	-0.620367406	0.450379135	-0.890305987	1.383802983	0.464345773	-0.510498805	0.330983143	-0.695006596	-0.367689348	0.591310146	1.721938378	0.351615318	-0.214396736	1.497754209	1.734255642	-0.915657753	-1.027546485	0.325087279	-0.684357484	-0.293470516	-0.211338695	-0.385997765	-0.328367472	-0.609796609	-0.201233036	-0.06545274	-0.682709298	-0.847458225	-0.955325182	1.78378202	-0.310051716	1.355079666	1.325410381	-0.49209393	-1.052507792	-0.188348277	1.789089789	-0.544047368	1.817094625	1.45280466	-0.270394991	-0.689202562	-0.580700358	1.763533911	1.763078505	-0.138070685	0.02703609	-0.520054722	1.780201182	-0.868058462	-0.367283007	0.96650214	0.15199564	0.435561359	-1.375229547	1.7830459	1.37322819	-0.48775888	0.9652964	-0.114574087	1.733733976	0.940902684	1.727666092	0.37957383	1.740362524	-0.141021765	1.781757415	1.693857012	-1.223365441	-0.490412981	0.08096326	-0.38211142	1.813945576	0.817684693	1.785975367	0.119253075	1.251609809	0.415339	1.657431278	1.341169894	-0.63380414	0.146266472	-1.189409183	-0.350720385	-0.157952645	-0.534171064	1.77505118	1.716071778	0.521813037	-0.310132387	-0.55878193	-0.520111417	1.560785795	-1.004332367	-0.862281843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg06775420	0.278631201	1.394145852	-0.906717017	-0.629164646	-1.1464428	-0.092154671	-0.117369227	-0.676845414	1.249549723	-0.80661637	0.74495782	-0.810553305	1.020859368	1.429175553	-1.271743054	1.358611612	-0.074760387	1.286938646	1.36874349	1.379053514	1.395326079	0.922258041	1.195642371	1.399594207	1.396161566	0.962126763	1.383757281	1.270244848	-1.035357181	1.331934318	1.334700024	-0.25059414	0.293981428	-0.036274493	-0.073282055	-1.145321468	0.692845368	-0.93453461	-0.425717863	-1.281458997	-1.108064914	-0.361239224	-0.825885339	-0.245455338	1.078405673	-0.11543057	-0.379540605	-1.163346076	0.931162889	1.372018606	1.373637966	1.271424149	1.374861067	-0.683283657	-0.029834024	-0.67360013	-0.641154257	-0.825005345	-1.250727851	-0.229963157	-0.991954397	-0.937268803	0.075973283	-0.681200488	-0.733420817	1.415648126	-0.372040655	-0.887646848	-0.921390806	-0.694728869	-0.413231117	-1.317338623	1.268356549	-1.247961352	0.691340691	1.256109494	-1.186545327	-0.42238831	0.270027396	-0.068313169	-0.464570452	-0.753074861	1.438169849	0.926618865	-0.411587336	-0.46756802	-0.662101422	-0.41044059	-1.743332931	-0.342592335	0.655442898	1.309879385	-0.390410783	-0.917996643	-0.594868536	-0.801688566	-0.728692825	-0.782173746	-1.6523075	-1.119409295	0.931165415	-1.483931256	-1.234923504	-0.684367802	-0.261182202	-0.250799574	-0.743128895	-0.704156341	-0.626771397	-0.238304179	-0.966524349	-0.836284062	-1.121429789	-0.714119385	-0.277867492	-0.550814473	0.735726944	-0.273140311	-0.725349369	-0.165485732	-0.894246461	-0.853094141	0.129765697	-0.85794992	-1.611254982	0.188007318	0.058272497	1.426678833	0.94928924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg06779802	-0.775725576	0.825692477	1.086515879	0.527813954	-1.049262156	1.144051374	0.779266072	-0.713463623	1.765546678	1.189843787	-0.896368204	-1.06800461	0.91150529	-1.080377247	-1.065241729	-1.002352874	0.178245057	-1.039641545	0.922139776	-1.065167356	-1.076874448	-1.079180555	-0.895708441	-1.078941244	0.929826805	0.989337959	0.923695735	-0.997476905	0.585934717	0.939475608	-0.967911905	1.140843319	1.193087367	0.708732289	1.065955656	-0.982564857	1.246021452	-0.762005009	-1.054441405	-0.145583276	-0.90062953	-0.916630455	-1.035169552	-0.944723042	1.134800433	1.578176919	1.276095423	1.313461226	1.231656372	-0.960397962	-0.974638	0.84214104	0.996784975	-0.871285732	-0.929589804	-1.007643338	-0.784190748	-1.036671798	-1.053087442	0.191927388	-1.005106867	1.570854124	-1.09302429	1.054501784	-0.952070462	0.942505071	1.116995599	-0.974581682	-1.019807867	1.108323187	1.189996846	0.293711462	-1.073021547	-1.05444028	-1.052324805	0.314214731	1.057805311	0.102101723	1.082579817	1.127568719	1.200175405	-0.682808928	0.722464375	0.830940967	-0.975493905	1.360785563	-0.63052665	-0.772923673	-1.035436145	1.01538048	0.978485123	0.95466125	-1.039285975	-0.882604159	0.785179841	-1.001608656	1.400974284	-0.803667471	-0.909758599	1.353582025	0.464531007	-0.676651478	-1.022222354	0.392557156	1.217992778	-0.094512192	0.934741106	0.199900219	-0.277614103	-0.81591383	1.026128895	1.119297152	1.739611114	-1.000742787	1.208741517	-0.045228884	-1.007766885	0.714476679	0.62696393	-0.970204928	1.052021686	-1.007929971	-0.951366499	0.369064507	0.652605118	-1.010182079	-0.605593859	0.799093026	-0.98423778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg06782035	-0.695307907	-0.617203374	-0.730063892	0.089906432	-0.838563701	-0.596094894	-0.729485079	-0.004151757	-0.139249402	-0.55669932	-0.718059742	-0.776016863	-0.643230727	-0.89803345	2.316896392	-0.700466593	0.626152089	-0.756311522	-0.841593109	-0.538124055	-0.891719966	-0.724973657	-0.616817903	-0.819240129	-0.789586782	-0.60827684	2.036955792	-0.798037909	-0.70939437	-0.752288549	-0.706104149	1.737785299	-0.63408353	-0.028347713	-0.215774501	0.367009712	-0.017818961	2.249524095	-0.723165492	1.7063143	1.174474533	2.124917571	-0.572724106	1.910488512	2.370777774	-0.732021002	1.118375639	-0.856248699	0.359113846	-0.748599232	-0.842804639	-0.647299194	-0.748691566	-0.438153972	-0.390565313	0.19998642	-0.440496585	-0.684925036	-0.795896693	0.907898615	-0.742057912	-0.442136599	-0.580802051	0.79406186	-0.443348013	-0.772689545	-0.596131362	-0.829796714	-0.847714515	-0.338756147	-0.45867092	1.681766715	1.893041736	-0.713833683	-0.5602668	-0.729458123	0.040760765	1.789563764	-0.409719976	-0.823235638	-0.612733765	-0.53168452	-0.817037669	-0.764749327	0.288674086	-0.694159206	-0.246914924	0.200889868	-0.722732907	-0.102784126	-0.105333051	-0.753594	-0.786043015	0.018086944	1.138629062	0.691668398	-0.752687068	1.411009924	1.361470816	0.997660221	-0.842794327	1.588325657	-0.27744958	2.334980299	-0.747818224	0.835525121	0.819474158	-0.003166975	-0.676940797	-0.227190841	1.403022721	0.434578672	1.433220803	-0.838149547	0.303190439	1.133353502	2.228529246	-0.657743951	1.734994462	2.26287865	2.341192783	2.238681448	-0.682480242	1.170849644	0.949960436	-0.644279836	0.497246556	-0.863506329	-0.468241045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg06817454	-0.382477066	1.027250635	-0.705554101	-0.380061264	-1.005836419	-0.47382402	-0.537094228	-0.970928365	0.896815941	-0.684779623	-0.919787164	-0.812945774	0.675865628	1.820206304	-0.79032684	1.219696641	-0.168154635	1.348837376	1.831477495	1.720278694	1.738557218	1.070788525	1.325355281	1.996202652	1.628603803	0.744043089	1.503345602	1.204131349	-0.589895041	1.098204146	1.22205742	-0.420327055	0.03967199	-0.795645567	-0.66021785	-0.838514015	-0.05297397	-0.588442936	-0.42444934	-1.124713173	-0.90145404	-0.982383231	-0.797654132	0.056750069	-0.419921818	0.434396838	-0.788803974	-0.393010351	-0.106808205	1.391190559	1.534308859	1.059953383	1.360254348	-0.446907535	-0.645801498	-0.732379999	-0.81605809	-1.002175747	-0.720173473	-0.24958009	-1.046742951	-0.943139577	-0.297586663	0.091485799	-0.816206491	0.38931631	-0.449384708	-0.482063991	-0.974785837	-0.334161976	-0.892110872	-1.114093422	0.475870654	-0.82122247	-0.671430739	1.954211526	-1.043728566	-0.062786641	-0.645223062	-0.382992483	-0.541391397	-0.757984877	0.932750203	-0.921919605	-0.221904703	-0.677671411	-0.936969799	-0.64674515	-1.132150376	-0.475993715	-0.035766144	1.418605515	-0.616877167	-0.798263025	-0.665249792	-0.696922763	0.117215601	-0.666347757	-0.903613983	-0.381301359	1.450568935	-0.922318106	-1.202047956	-0.65720802	-0.52169856	-0.46326241	-0.1983683	-0.425973315	-0.547256698	-0.380935782	-0.709922316	-0.316399932	-0.747444078	-0.587003629	-0.770120728	-0.657848862	-1.113285738	0.013025144	-0.334890719	-0.68196862	-0.708214668	-0.615045486	-0.134818887	-0.692311707	-0.915015227	-0.969878906	0.250241768	1.316043363	1.290161713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg06822229	-0.803819452	1.210532814	1.38711265	-0.722907546	-0.765417023	1.200106734	1.256319395	-0.806845265	1.420609696	0.61702498	-0.788837115	-0.748657157	1.323973131	-0.758114648	-0.753639325	-0.801180724	-0.733396929	-0.778191866	1.094983396	-0.763938261	-0.757591006	-0.755640201	-0.743318318	-0.747911799	1.081786571	1.050263697	1.389872599	-0.694959622	-0.737782289	0.975343807	-0.763004113	1.321868346	1.481369334	0.955324876	1.372964024	-0.74209032	1.480257601	-0.703229646	-0.762993326	-0.747329421	-0.788984546	-0.7263368	-0.780313949	-0.771399462	-0.768030616	1.431118098	-0.727244164	1.791018035	1.493703983	-0.771492506	-0.714323447	1.099170962	1.318755169	-0.741791542	-0.727792856	-0.765473714	-0.786609985	-0.755501927	-0.730491333	-0.721666249	-0.722448509	1.342738559	-0.75776885	-0.788024291	-0.793532435	1.171939604	1.483811006	-0.77334402	-0.733894034	1.44053035	1.454920587	-0.775346277	-0.738598285	-0.741450283	-0.743232946	1.691978662	-0.729250541	-0.769227473	1.438645811	0.953314747	1.474634752	-0.766232193	0.925848989	1.449026794	-0.721714937	1.178995234	-0.789356056	-0.793156937	-0.784893081	1.229697658	1.135405551	1.035458928	-0.717422828	-0.760699915	-0.760900692	-0.740425439	1.617097029	-0.746949183	-0.789534387	1.574633383	1.342998008	-0.802165319	-0.747652404	-0.764048211	1.498700752	-0.779070086	-0.771591443	-0.771997664	-0.79669794	-0.801128597	0.686834053	1.355048496	1.395171751	-0.738547991	1.70087103	-0.72616878	-0.758597642	1.532449606	1.063162035	-0.754906616	-0.725260849	-0.796557222	-0.781757233	-0.744488485	-0.769905465	-0.765607731	-0.760572172	1.215062394	-0.739432122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg06824394	-0.715389206	1.634598061	-1.058703063	-0.582379671	-1.0097371	-0.813088644	0.882299985	-0.65494143	1.943639957	-1.061014981	-0.474488967	-0.503551998	-0.349622387	2.697158242	-0.999670842	1.314940299	-0.85512686	1.50851723	0.448845008	0.624182436	1.132588194	1.070385761	1.233487561	0.594851435	1.198654024	0.482621396	1.82979843	1.382169078	-0.767772817	1.227173905	1.163000656	-0.317235109	0.281238769	-1.164903894	0.315981408	-0.966787	1.512629383	-0.633624178	-0.661179375	-1.136971619	-1.173414871	0.328278969	-1.200073146	-0.135923412	-0.604740762	-0.612484742	-1.063637118	1.127417088	0.879842046	1.712810537	0.774914458	1.235581368	1.659868234	-0.221904911	-1.090339174	-1.107190288	-0.508363144	-1.012181372	-1.129864368	-1.064808132	-0.725581698	1.615972386	1.096331437	-0.347408334	1.033494193	1.488584636	-0.719815314	-0.581066266	0.789301483	-0.942260422	0.742309591	-1.076362786	-1.161468858	-0.96335929	0.621721485	2.284863325	-1.155272145	0.49903878	-1.09672594	0.986090377	-0.99045448	-1.104467825	1.271493916	1.54773692	-1.112503737	-0.651885802	-1.201678448	-1.029903256	-1.105057214	-0.266545313	-0.368967146	1.532287479	-1.091273629	-0.795496839	-1.033157237	-0.926160388	-0.620811733	-1.066552281	-1.039634002	-0.182225046	0.811457381	-1.000236739	-0.824579844	-0.657114708	-0.049854746	-0.728985281	-1.037017624	-0.965688428	-1.163079422	-0.487497991	-0.142914728	-0.474855005	-0.612961655	-1.083671896	0.854242885	-1.024328397	0.549395979	0.13927745	0.103736962	1.355848717	-1.018662453	-1.121929978	-0.780513798	-0.176610085	-1.103223234	0.945074112	-0.573507987	0.972101481	1.04532767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg06834235	-0.767805186	1.28508363	1.23175721	-0.758175791	-0.757264388	1.196627967	1.162584299	-0.743633725	1.208538627	1.356255528	-0.754568955	-0.760346901	1.238530453	-0.775337118	-0.765122852	-0.765564176	-0.757525113	-0.75764249	1.143210761	-0.767779779	-0.758665273	-0.76320944	-0.767782607	-0.766467014	1.123768876	1.127036008	1.306539909	-0.746504211	-0.755474829	1.311392906	-0.764122806	1.484862492	1.333764231	1.185927814	1.359402741	-0.744612036	1.502669715	-0.736650322	-0.764216513	-0.746775304	-0.761116546	-0.746699798	-0.756155006	-0.74869419	-0.760667956	1.456729236	-0.746946849	0.964960502	1.484054076	-0.750424912	-0.745459145	1.199953512	1.38736386	-0.754761591	-0.743139245	-0.74913836	-0.747341	-0.753059229	-0.753653429	-0.742055729	-0.724518164	1.300008937	-0.762993296	-0.749059603	-0.760765565	1.337846323	1.456861073	-0.757493308	-0.751020435	1.424927247	1.466011757	-0.742117245	-0.76424598	-0.746934996	-0.698436585	1.355502825	-0.749928473	-0.752948867	1.428231053	1.431520314	1.535244235	-0.742095083	1.065452419	1.311141158	-0.74772293	1.332883964	-0.739517983	-0.741086768	-0.743745549	1.39953503	1.312673829	1.228132419	-0.756226024	-0.759198336	-0.743272563	-0.750564672	1.446202028	-0.753477607	-0.753767319	1.473882816	1.548326764	-0.748251568	-0.752932631	-0.740689502	1.574373011	-0.752505121	-0.73948415	-0.751059456	-0.740851157	-0.753675553	1.4080536	1.536684279	1.5525933	-0.760329699	1.682525624	-0.74964697	-0.72896148	1.436465033	1.23882814	-0.743701923	-0.74716576	-0.758890475	-0.755466505	-0.759673196	-0.743519549	-0.750397219	-0.743481924	1.108647729	-0.753283903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg06850787	-0.616166941	0.937273091	1.401806262	0.856134335	-1.212266173	-0.131804151	-0.814337418	-0.899698009	-0.367108511	0.735556535	-1.031016236	1.36265071	0.822980663	-0.907248918	1.342175586	-1.02322288	1.465699633	-0.446363704	-0.054048267	-0.529711984	-0.191505097	-0.406055769	-0.821096446	-0.417500062	-0.516508261	0.471446127	-1.043277239	-1.234942513	-1.281775	0.125099437	0.01507163	-0.620556982	-0.71807846	1.277457686	1.003315652	1.17692803	-1.336380603	0.589781977	-0.872852401	0.565356297	0.772158098	-0.726868277	1.184188689	-0.417844735	0.357991113	1.080718024	1.624963771	-0.797142567	1.170222881	-0.4348774	-0.717799932	-0.256448996	-0.458784715	-0.911414338	0.034678469	0.389315286	1.609349245	-0.877694823	1.597509418	0.092763135	-0.880964268	0.00659339	-0.925903017	1.647657525	-1.126660906	0.542936451	-1.146349189	-1.252276398	-1.339555208	-0.710871575	-1.363534557	-0.309666485	1.670524738	0.515611617	-0.878477065	1.233903784	1.334757612	1.093597861	1.569712494	-0.094630099	0.869880015	0.888448089	1.65505335	1.228805377	1.141854637	-0.679021489	0.357791951	-0.215776581	-1.592179476	0.993477527	0.175296902	-1.026236067	1.701125538	0.235954736	1.184003146	0.543444046	1.564866522	1.486925145	-0.685502191	1.61666558	1.912009558	1.659504342	-0.617024102	1.230225997	0.248635677	-0.260900208	1.648259122	1.488041284	0.329721518	-0.534930601	-1.212047579	-0.252707551	-0.444936422	1.638672697	-1.082761405	1.843115146	-1.543123805	-0.93311903	0.822028073	-0.963861245	-0.648449475	1.858337948	1.299655033	-1.360230318	0.214475686	-1.149621666	0.06425047	-0.370830366	-0.730029017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg06879394	1.171267721	-0.904544834	-0.517676336	0.850276791	1.115214148	0.34912254	1.027122283	0.952532904	1.470758847	0.721467311	1.502899919	1.485023704	-0.8320011	1.315543896	0.837465818	0.355407739	-1.313967238	0.926791392	-1.370168353	-0.854799728	-0.229706993	0.047037615	0.28889608	-0.394085565	0.115389284	-0.498203367	0.371511181	1.084200031	0.562792454	0.203186644	0.475979471	1.287048646	0.538512866	-0.426703073	1.607274185	-1.228984636	1.617734634	-0.27346887	-0.223724489	0.86496068	1.302457041	1.265752705	-0.774465058	-0.199925714	1.09425312	1.217069577	-0.301597938	0.431669984	0.116323631	1.07202869	0.088908541	0.409623625	0.562835508	-0.327618515	0.438419079	-0.071631404	0.249038919	-0.984895254	-1.633963876	-1.533086309	1.505853531	0.833826138	-1.022092646	-0.715085068	1.436426229	-0.639249171	0.55585422	-0.223550482	1.57545626	1.544547349	1.121421836	1.491612298	-1.783135003	0.478509516	0.832278918	1.268430485	-1.299494778	-0.720174934	-1.720084209	0.960147457	0.93541644	-1.679947495	0.131013623	-0.036989334	-1.468062857	1.006316357	-1.668154033	1.162055042	-1.440100147	0.880596757	0.245264618	0.268220184	-0.887043507	-1.477558943	0.16834339	-0.373176079	-1.560075364	-0.794591447	-1.158944989	-1.107474676	-1.675716855	-0.82652193	1.536663499	1.005195935	0.231309101	0.341828495	-1.493406977	-1.461930137	-0.842533534	-0.741726709	-0.54594696	-0.785267124	0.396463657	-0.963722091	1.594186024	0.531252611	1.62391074	0.415327581	-0.836959826	1.274265429	0.81154866	-0.874644545	-1.420333181	1.454706736	0.045173072	1.237855698	-0.942517895	-0.64464872	0.119773342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg06915321	-1.227383398	0.782187034	0.589500817	-1.013753427	-1.232060907	0.542798591	1.092604747	0.819669222	0.428304324	1.558644531	-0.683100405	-1.118058884	0.590385493	-1.269356726	1.262448853	-1.263375437	0.371707966	-1.21075846	0.358478949	-1.180870403	-1.2852101	-1.164679395	-1.128464528	-1.274608212	0.633087461	0.816314088	1.027943451	-1.168087392	0.395349043	0.761497461	-1.138896032	1.048470721	0.922818864	0.87486829	1.10171248	-1.234726039	1.336043778	-0.592159774	-0.897973261	-0.258518066	1.571419284	-0.449380016	0.602703766	-0.786615283	0.826799948	0.782443623	1.278325693	0.434206828	1.245309079	-1.233240902	-1.265097071	0.693922033	0.827074851	-0.741647211	-0.898192572	-0.070509669	-0.378660562	-1.263262209	-1.097907706	-1.126052806	0.985194821	0.34557592	-0.663462086	0.946266936	-0.621892746	1.103829316	0.942034687	1.342322613	-0.900878091	1.0455073	0.618001929	0.820038899	-1.101662094	0.821061336	-1.149625559	0.308145507	0.902744503	-0.995382899	1.100962366	0.686889231	1.163137939	1.178480268	0.568778679	0.749631094	-1.183192821	1.34479146	-0.210356324	-1.013075331	-1.026230308	0.972836677	0.874408543	0.558617525	-0.940325177	-0.799366894	0.546125818	-1.214138078	0.868450902	0.512639903	0.824653669	1.45050278	-0.057709544	1.650761626	-1.177750528	-0.314057059	0.984785013	0.815905518	1.182556317	0.530224326	-0.579357475	0.31246394	0.703783436	1.537408166	1.50939857	-1.029530212	1.282060384	1.081349371	1.854814888	1.156794444	0.814828555	-1.199078	0.952191592	-1.192198212	-0.834949014	-0.838425119	0.167107918	-0.952415023	-0.585371929	0.625118235	-1.202686619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg06915915	-0.640884882	1.084290027	1.266451981	-0.979764671	-0.879505838	1.04469132	1.159305621	-0.982789152	0.684070752	1.280164816	-1.039180408	-1.067188337	1.111454739	-1.079487345	1.328223935	-0.16963189	0.345357294	-1.057655282	0.819138727	-1.072630037	-0.966954207	-1.075365487	-1.070173448	-0.872399949	0.945103661	1.050722889	1.069200158	-0.052271154	-1.093858834	0.958902743	-1.072691009	1.125379839	0.860937961	1.224118115	1.207677011	-0.996764616	1.377078469	-0.930328198	-1.065199175	-0.715182427	-0.801004002	-0.932494839	-0.977029654	-0.407601559	-1.020581676	0.943554235	-0.111750935	1.110410092	1.114853231	-0.805700543	-0.045460213	0.931512985	1.041249568	-0.981905402	-0.751450129	-1.048531538	1.340127662	-1.068506267	-1.001848517	-0.994747065	-0.954461868	1.191182447	-1.087051766	0.920345111	-1.062665387	0.63919556	1.405018819	-1.020104678	-0.990366417	1.24512425	2.015690669	-0.620485986	-1.061803687	0.516169884	-1.040338747	0.712094905	-0.616006448	-0.913133872	1.222076466	0.976731253	1.281493667	-0.449127554	0.819876205	0.992148481	0.258770276	1.134248928	-0.949109709	-0.905042198	-1.071756284	1.05616698	1.000821201	1.008824747	0.068620564	-1.033086173	0.778734504	-0.159215577	1.147897672	0.696686356	-1.055938379	1.356987222	0.697596205	-0.455929476	-1.04812621	0.304370013	1.251056945	-0.650566965	1.329384759	-0.810428996	-0.964454031	-0.908757315	1.668041347	1.218416951	1.461124008	-0.306235661	0.700313304	1.519934234	1.915745592	1.228888542	0.49848931	-1.026220033	-0.925670582	-1.012843294	-0.788009508	-0.750929279	-0.728077595	-0.673230109	0.679007257	1.00082008	-1.072994332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
