	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
hsa-mir-1289-1	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	5.780918991	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	6.863570514	-0.180580615	4.288167834	-0.180580615	5.857767931	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	-0.180580615	5.013719983	-0.180580615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1289-2	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-129-1	-0.635920805	-0.555788091	1.073065794	0.45207558	-0.983070299	-0.781198031	-0.594208462	-0.74895164	-0.931516254	0.911234186	-0.949151518	-0.611271837	0.711079832	1.695540217	-0.812615166	-1.109474782	0.740250367	-0.534101585	0.177461048	1.213445448	-0.77878905	-0.255927202	-1.109474782	-0.497331996	-0.680144839	-0.641986245	-0.852383967	0.092212801	-1.109474782	-0.749272525	0.239995761	0.695408276	0.97499171	-0.906560807	-0.602241543	0.505489025	-0.799721265	0.602380605	0.769591844	-1.109474782	1.007120699	-0.573566656	1.571463974	0.58563657	0.788110388	0.633976835	1.581936183	-1.109474782	0.695264457	-0.591436194	1.524531833	0.098012231	2.137384765	-1.109474782	-0.745322443	0.373626157	-0.995247447	0.939123427	-0.775936359	1.584477011	-0.324321414	0.235249563	-0.864700259	-0.781395347	-0.696013624	-1.109474782	-1.109474782	-0.267944458	-1.109474782	-0.779058565	-1.109474782	-0.762105697	-0.894882161	0.289984347	-1.109474782	-1.109474782	1.293242317	-0.366824433	-1.109474782	1.911832682	-1.109474782	-1.109474782	-0.621339055	-0.656306766	-1.109474782	-1.109474782	-0.53554875	-0.845307121	0.033594201	-0.769862637	-0.558557302	-0.710554586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-129-2	-0.553639809	-0.702672309	0.838488153	0.195140969	-0.872462938	-1.112712327	-0.814172664	-1.112712327	-0.854114327	1.069169089	-0.950206463	-0.861081914	0.49357372	1.743156832	-0.901370553	-0.687217443	0.837677337	-0.719969351	0.042304253	0.993828869	-0.875992802	-0.079136077	-0.642766072	-0.492235987	-0.677537597	-1.112712327	-0.485627744	0.195921516	-0.533667869	-0.74760637	0.706119707	0.496419845	0.691201229	-0.907035933	-0.819385612	0.409576374	-1.112712327	0.832409604	0.599740715	-0.785627193	0.652183703	-0.102935153	1.52491039	1.009942808	0.383616588	0.309705893	1.414813198	-1.112712327	0.321466463	-0.812370024	1.437876876	0.216272761	2.538908503	-0.770584271	-0.935732961	0.486047189	-0.944188812	0.264751606	-0.529508499	1.195928322	-0.316870084	0.546544146	-0.587000713	-1.112712327	-1.112712327	0.098210987	-0.476953402	-1.112712327	-0.807782763	-0.05108046	-0.62665552	-0.508245913	-0.895198297	0.106971566	-0.529164944	-1.112712327	1.242986103	-0.548341634	-0.809679564	2.114337868	-0.828972593	-1.112712327	-1.112712327	-0.932267111	-1.112712327	-0.862922348	-0.429799768	-0.770891628	-0.055356253	-0.57610134	-0.143978289	-0.430442451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1290	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	13.49093899	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1291	-0.35384216	-1.375704462	0.289555918	-0.851106672	-0.997957273	-1.375704462	-1.048755379	-1.375704462	-0.401149914	-0.654370859	0.44913328	-1.10468323	-0.800449622	-0.448253908	-0.028302166	1.368357506	0.038114765	0.077813451	-0.042943475	0.799399516	-0.387483136	-0.742975798	0.915122425	-0.787430813	-0.092694753	0.0213384	2.316261976	1.918394239	-1.375704462	-0.299275948	-1.375704462	-1.375704462	-0.004549196	0.498761325	-0.510900057	0.091549978	-0.872672781	-1.375704462	0.008918425	0.850938611	-0.493604853	1.217104374	-0.582397013	0.408010247	0.974820643	-0.382256602	1.139284094	0.708048144	0.33494959	2.411340583	-0.40916115	-1.375704462	-1.375704462	0.361891925	-0.043990779	0.317768816	0.116648617	0.576129617	1.775008683	1.770505141	-0.181130745	1.032705027	-0.342444417	-0.395271797	-0.140117035	1.443638272	-0.769350031	-1.375704462	0.727891377	-1.375704462	0.057319009	0.060416017	0.213292968	0.990277388	-0.114754006	-1.375704462	0.401529723	0.843632027	0.717229463	1.067909604	0.095756469	1.126277128	-1.375704462	-0.40082872	-1.375704462	-0.981991063	-0.832441003	-0.824212029	-1.375704462	-1.083308231	-1.375704462	-0.183571247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1292	0.142398803	-0.141551776	-0.695727623	-1.078655459	-1.078655459	-1.078655459	-0.217892242	-1.078655459	1.045356783	-0.073912436	0.643610714	-0.045303566	0.938944497	-1.078655459	0.157032231	0.668692722	-1.078655459	0.945944498	-0.035004394	-1.078655459	-0.560696219	0.513651231	3.050487746	-0.259251175	-0.382406728	-0.310420622	-1.078655459	-1.078655459	0.521528754	-1.078655459	1.820342	-1.078655459	0.831221859	-0.234019516	0.125927536	-1.078655459	0.21070351	-1.078655459	-0.318343447	1.247372012	1.070339934	0.707802379	-1.078655459	1.405874447	-1.078655459	-0.322324783	1.073623377	0.65069368	-1.078655459	-1.078655459	0.267639299	-0.279198563	0.367247072	0.326336371	-0.351867466	-1.078655459	1.000037863	1.640047323	1.316344308	-0.038892127	-1.078655459	0.63888968	-1.078655459	0.28698573	0.642389896	2.848397058	-0.234066517	1.073464634	0.173576091	-1.078655459	-1.078655459	0.921711675	1.651650839	0.369976861	-1.078655459	-1.078655459	-1.078655459	0.259102775	-1.078655459	0.106469063	-1.078655459	-1.078655459	2.25636601	-0.337634516	0.711010488	-0.530253459	-1.078655459	-0.310483601	-0.308720587	0.029029744	0.243181192	-1.078655459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1293	-0.146744299	-0.465278684	-0.465278684	-0.465278684	0.119150187	-0.465278684	-0.195515164	-0.465278684	-0.465278684	-0.14751403	-0.465278684	-0.465278684	-0.215110096	0.763697448	-0.19315366	3.025736794	-0.465278684	0.49010495	-0.465278684	0.030353583	0.565966275	-0.465278684	1.980652345	-0.465278684	-0.465278684	-0.465278684	-0.465278684	1.291194318	-0.101751138	3.457055986	-0.465278684	-0.465278684	-0.465278684	-0.465278684	-0.465278684	-0.465278684	-0.465278684	-0.465278684	-0.465278684	-0.465278684	-0.465278684	0.592943916	-0.465278684	0.392101724	-0.465278684	-0.465278684	-0.465278684	-0.465278684	-0.465278684	-0.465278684	-0.465278684	-0.465278684	-0.465278684	0.366979473	-0.312162169	-0.465278684	0.065857833	0.211636737	0.357130083	-0.465278684	-0.465278684	0.102050914	-0.465278684	4.126429718	-0.465278684	5.977086664	0.441921631	0.80954688	-0.465278684	0.349431633	0.717099479	-0.465278684	0.845792558	-0.465278684	-0.465278684	-0.465278684	-0.465278684	0.327153114	1.940497881	-0.465278684	-0.465278684	1.599089733	-0.465278684	-0.026328997	0.12838874	-0.465278684	4.331091815	-0.465278684	-0.465278684	0.539469874	-0.465278684	-0.465278684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1294	0.925189151	1.400995445	-0.561446329	0.517268125	2.043302823	1.455799991	-0.561446329	-0.561446329	1.006284423	-0.561446329	-0.561446329	-0.561446329	1.128746453	2.755697301	-0.561446329	2.018084122	-0.561446329	0.352675855	-0.561446329	0.673751495	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	0.572663735	-0.561446329	-0.561446329	1.800832667	-0.561446329	-0.561446329	1.003176094	-0.561446329	-0.561446329	1.216824626	2.45562428	0.472922393	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	1.588359553	-0.561446329	-0.561446329	1.124919109	0.860657645	0.140475664	-0.561446329	1.488132737	3.150319136	1.894919217	1.974087251	-0.561446329	-0.561446329	0.855603373	-0.561446329	0.685381818	-0.561446329	1.287166014	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	-0.561446329	2.647260892	-0.561446329	2.464273959	-0.561446329	-0.561446329	-0.561446329	-0.561446329	0.248134541	-0.561446329	-0.561446329	-0.155664152	1.525455493	4.447546773	-0.561446329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1295	0.14866146	3.34937357	-0.385357675	-0.990296549	-0.183702128	0.374244531	-0.727160964	1.171875657	0.817059455	-0.680339191	0.004835921	1.459704882	0.817051224	-0.990296549	-0.083064877	-0.990296549	-0.990296549	0.93077843	1.324848896	-0.990296549	0.015611313	0.570489712	0.853409719	-0.516841387	-0.990296549	0.407147498	1.591174802	-0.256069189	0.754674797	-0.123963955	-0.990296549	-0.990296549	0.113238412	0.518313438	1.566264717	-0.990296549	0.932567386	-0.990296549	-0.186865162	1.487147905	-0.280363997	-0.249945345	-0.351825819	0.912601257	-0.339358287	-0.190748553	-0.279146715	0.008928488	-0.990296549	0.681944949	0.592514679	-0.990296549	0.443968232	-0.178486498	1.83283825	0.007347744	-0.590419717	-0.330012551	-0.188093894	-0.990296549	0.898097933	0.002108089	-0.990296549	-0.201223459	-0.990296549	3.597185285	0.229135587	-0.990296549	1.872587798	0.836244877	1.458391643	0.911059788	-0.058901777	-0.990296549	0.394359351	1.796679894	0.440059374	-0.217334346	-0.990296549	-0.990296549	-0.317031775	-0.28398324	1.49212923	-0.562131604	0.737296487	-0.397588608	0.11952422	0.274886598	-0.990296549	0.141410603	-0.990296549	1.131640545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1296	0.027178757	0.813872165	-0.67143867	-1.342283894	-0.670013621	-0.703707064	-0.490183658	-0.845532101	-0.201589144	0.257713903	-0.739225881	-0.629633763	-0.667107586	-2.160123064	-1.443847593	2.192294667	0.656437234	-0.25505721	0.812471163	1.097650375	-0.606562497	-0.078433635	0.164064294	-0.856935889	-2.014575247	-0.413242369	0.001349741	0.906506372	-1.711182319	1.013615645	0.577716054	1.491514693	0.690690826	-0.813965075	0.469750674	-0.324043255	0.469896642	0.310190267	0.325136226	-0.486407774	0.566640608	0.922685587	0.920450427	2.475015147	0.090564473	1.272264415	0.792827697	-2.044230867	0.925378339	-1.13047709	0.340922528	1.229218787	-0.902168246	0.494404903	-2.064817268	-0.889046079	-2.101639784	1.304830597	0.471768639	2.703851338	0.002295997	-0.629186247	-0.294786029	-0.459154074	0.065392387	-0.91568297	-1.163234093	-0.626740007	0.133546972	-1.712581048	-0.75604813	-0.902134447	-0.733032656	-0.138990847	1.459443888	-0.837004888	1.011551539	0.092569248	-1.11824559	0.667808305	0.740203563	-1.456906938	1.088981097	-0.056935547	-1.680149163	-0.610847625	-0.966772341	-1.106815699	-0.943228036	-1.096874173	1.226225886	0.668311785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1298	-0.354893436	4.146152812	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	0.932625809	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	0.895896933	-0.354893436	-0.354893436	-0.354893436	-0.354893436	0.890819344	-0.354893436	-0.354893436	3.465997677	-0.354893436	0.629554443	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	0.499100299	-0.354893436	-0.354893436	-0.354893436	-0.354893436	0.66956368	-0.354893436	1.445521177	-0.354893436	-0.354893436	-0.040448819	-0.354893436	-0.354893436	-0.354893436	-0.354893436	0.872404235	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	3.143833924	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	1.239786117	6.009479944	-0.354893436	1.211552804	7.626795903	0.594681434	0.929380556	0.347851558	-0.354893436	-0.354893436	0.325160086	0.167009015	0.56742936	-0.354893436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1301	-1.031387434	-1.509582179	-0.704416191	-1.462647578	-1.179387287	-0.188400235	-1.411868833	-0.809421322	-0.672804361	-0.496451844	-1.049581032	-0.341943589	-0.949000733	-3.924564199	0.19908783	1.258356588	-0.302669788	-0.494789039	0.359914096	-0.377992606	0.357701552	-0.745430283	0.572057053	-0.247010419	-0.71467166	1.245083714	1.012243819	0.522778043	0.450988006	0.488415379	0.388781154	-0.111480221	0.597957294	1.327461032	-0.040947529	-0.207354905	0.558125557	0.362837638	-1.21493753	0.449263294	-0.48707475	0.064539039	0.055313096	-0.260196987	0.10044607	0.16532277	0.009710589	0.492023726	-0.035399049	0.700059387	-0.917714185	-1.883324221	1.209358442	0.407868624	-1.202735114	0.536186585	-0.847458706	0.063108246	1.564248394	0.174555691	0.024420807	1.28191338	-1.795648598	1.008811729	-1.083959496	1.904466664	0.699749834	2.026163176	1.305965057	1.139299691	2.060308342	1.12288741	0.58668245	-0.61592741	-0.845970376	0.420912734	-0.128043613	0.439337143	2.086093625	-0.039466918	1.426159029	1.841826527	2.999068459	-2.682817986	1.139298229	-0.258426847	-0.536673984	-1.234608116	-2.240089684	-0.673084728	0.551443763	1.565640747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1302-3	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	1.691759457	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	4.286176326	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	2.71667992	-0.25968536	-0.25968536	-0.25968536	2.566037591	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	0.83833358	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	3.808710812	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	3.110139954	3.534726252	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	5.02655313	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
