	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
hsa-mir-1296	0.027178757	0.813872165	-0.67143867	-1.342283894	-0.670013621	-0.703707064	-0.490183658	-0.845532101	-0.201589144	0.257713903	-0.739225881	-0.629633763	-0.667107586	-2.160123064	-1.443847593	2.192294667	0.656437234	-0.25505721	0.812471163	1.097650375	-0.606562497	-0.078433635	0.164064294	-0.856935889	-2.014575247	-0.413242369	0.001349741	0.906506372	-1.711182319	1.013615645	0.577716054	1.491514693	0.690690826	-0.813965075	0.469750674	-0.324043255	0.469896642	0.310190267	0.325136226	-0.486407774	0.566640608	0.922685587	0.920450427	2.475015147	0.090564473	1.272264415	0.792827697	-2.044230867	0.925378339	-1.13047709	0.340922528	1.229218787	-0.902168246	0.494404903	-2.064817268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1298	-0.354893436	4.146152812	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	0.932625809	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	0.895896933	-0.354893436	-0.354893436	-0.354893436	-0.354893436	0.890819344	-0.354893436	-0.354893436	3.465997677	-0.354893436	0.629554443	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	-0.354893436	0.499100299	-0.354893436	-0.354893436	-0.354893436	-0.354893436	0.66956368	-0.354893436	1.445521177	-0.354893436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1301	-1.031387434	-1.509582179	-0.704416191	-1.462647578	-1.179387287	-0.188400235	-1.411868833	-0.809421322	-0.672804361	-0.496451844	-1.049581032	-0.341943589	-0.949000733	-3.924564199	0.19908783	1.258356588	-0.302669788	-0.494789039	0.359914096	-0.377992606	0.357701552	-0.745430283	0.572057053	-0.247010419	-0.71467166	1.245083714	1.012243819	0.522778043	0.450988006	0.488415379	0.388781154	-0.111480221	0.597957294	1.327461032	-0.040947529	-0.207354905	0.558125557	0.362837638	-1.21493753	0.449263294	-0.48707475	0.064539039	0.055313096	-0.260196987	0.10044607	0.16532277	0.009710589	0.492023726	-0.035399049	0.700059387	-0.917714185	-1.883324221	1.209358442	0.407868624	-1.202735114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1302-3	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	1.691759457	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	4.286176326	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	2.71667992	-0.25968536	-0.25968536	-0.25968536	2.566037591	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	-0.25968536	0.83833358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1303	-0.217944689	-0.217944689	-0.217944689	-0.217944689	2.106627867	5.819049457	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	1.094436743	1.811640324	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	4.464486165	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	-0.217944689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1304	0.215041634	1.518305309	-0.672883222	-0.672883222	-0.344648079	-0.672883222	-0.135914856	-0.672883222	0.791759188	-0.672883222	-0.672883222	0.319060773	1.025771813	-0.672883222	-0.672883222	-0.063976457	0.555624016	0.590119319	-0.02182426	-0.150919509	0.185810045	-0.672883222	1.317680605	0.256365305	0.441959951	0.83587206	0.511661534	-0.672883222	1.211081106	0.262455749	0.404452003	-0.672883222	-0.672883222	-0.145975504	0.078569616	-0.672883222	-0.235784865	-0.672883222	-0.19857915	1.661490877	0.093597905	0.126439507	-0.672883222	-0.672883222	-0.672883222	-0.672883222	-0.672883222	-0.672883222	-0.672883222	-0.672883222	-0.672883222	-0.672883222	-0.672883222	-0.672883222	0.15916781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1305	-0.500239183	1.004190414	0.114514531	0.672845908	-0.500239183	-0.500239183	-0.500239183	-0.500239183	2.909657648	-0.500239183	-0.500239183	2.052499594	1.842514341	-0.500239183	-0.500239183	2.304959821	-0.500239183	-0.500239183	-0.500239183	0.843019124	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	0.733087766	1.217781485	1.539779581	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	3.488433993	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	-0.500239183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1306	0.222659876	0.321439154	-2.453185468	-2.685723525	-0.642926478	-1.352403902	-0.369684802	-0.628973352	-0.854368069	0.390617785	-0.748423961	-0.592067522	-0.03312201	-1.054673768	-2.439405779	2.337561817	-0.529446415	-0.626487386	-0.834518565	-0.074357225	-0.216639527	-0.74336449	0.433375955	-0.12059537	0.021022849	-0.779960598	1.017554639	1.008178332	0.207932781	-0.879457359	-0.2965135	0.263103993	1.528369018	1.229239319	1.679343627	1.298012518	0.946109468	0.270769528	-0.801231176	-0.102758408	0.971729501	0.664247643	0.013502719	1.52884736	-3.158556201	0.67899653	-0.226335101	-0.293162208	0.458803981	0.396203537	-0.990093133	0.090992412	0.235316362	0.004360204	-0.931356202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1307	-1.00172207	0.584334632	-1.929866361	-1.700579566	0.329770896	1.170658395	0.19709303	-0.324758852	-0.585351174	0.649979364	0.143119407	-0.507130521	0.39105218	-0.298451326	-0.708176208	1.399298287	0.619079153	-0.069666367	0.002630939	-0.699504054	-0.546120659	-1.22475267	2.05099149	0.068733746	-0.109401047	-0.185681417	1.064738044	0.022698455	-0.357788724	0.547848521	0.229864326	-0.698401252	0.201807225	1.552877553	0.412369726	0.227189938	0.527142677	-0.281487294	-0.708568476	0.652395798	0.136497124	0.968232614	-0.016588324	0.328065649	-1.267049811	-0.414921371	-1.282184876	0.71932778	-0.212281358	-0.015164564	-0.442326184	-1.173891155	0.61316842	-1.018742252	0.572601551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-130a	0.111623866	-0.068356437	-0.470418309	-1.215623899	-0.773955845	-2.196623289	-1.669283305	-1.151051481	-0.724233333	-0.150561908	-1.71763859	-0.472002247	-0.308589221	-4.117450651	1.376504342	1.963283183	0.218188623	1.642611519	-0.343676952	1.775817212	0.114845365	0.900225154	-0.291951025	-0.111155688	-0.350900622	1.121214583	-0.334746601	0.249745669	-0.302765025	-0.123209579	2.151912355	0.331066433	-0.310980832	-0.357864336	0.226958509	1.258450312	-0.33659361	0.939310726	0.427580852	-0.941473983	-0.330470448	-0.079517761	0.0122395	0.399139754	1.223726065	-0.294324517	1.552095752	0.205273964	-0.118777456	-0.276819922	0.71444137	1.428126542	-0.715962397	0.264516162	-2.222988038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-130b	0.539267657	-0.299476535	-1.693461595	-2.120200442	-0.017473489	-0.268110211	-0.557039488	0.02637129	0.369972347	0.306205933	0.025311982	-0.091113999	0.618117772	-1.306582593	0.980506566	3.934849743	-0.395396244	0.624873391	1.026588384	-0.040627945	0.989977086	0.674501425	1.45253211	0.013288878	-0.42122646	1.62296803	0.913189949	1.348433209	0.499301972	1.592639747	-0.224939742	-1.67754861	-0.374834241	0.300605615	0.663708036	0.685673137	0.410776823	-0.038171945	-0.98066413	0.20772657	-1.477907673	0.609726577	-0.191489964	1.558207345	-0.229041653	-1.306950955	-0.045737168	0.282405537	-0.394390397	-0.579652906	-2.261868418	-0.205933816	0.698467554	0.072161991	0.007053051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-132	0.692001966	0.120262567	-1.39361443	-1.910560359	0.387998278	0.392664139	0.412811011	0.575969262	1.913696457	0.42116886	0.359630211	1.820025415	1.412480804	0.115417458	-0.429323899	1.322347391	-1.437129866	-0.235681558	0.178210678	0.605233596	0.259045282	0.09950567	-0.013127501	-0.87917547	-0.228943245	-1.21108884	-0.533874465	-0.362436662	0.685474886	-0.10723624	-0.482913186	-1.552889248	-0.441156793	-0.432619555	0.094771248	-0.309943955	-0.513677139	-1.238387297	-2.196016246	0.62206436	-2.03612347	-0.075532954	0.735714916	-1.377160282	-0.59554997	-0.727844215	-1.104333727	0.251643767	-1.548614015	-0.075240673	-1.63737131	-0.787950401	0.089406722	-0.468172307	1.457308329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1322	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	-0.091205346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1323	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	-0.118254969	1.816208872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-133a-1	0.836361422	1.206779164	0.060525404	-0.680251693	-0.399224715	-1.414710247	-1.054865008	-1.339106271	-1.033057672	-0.910873217	-0.769904621	-0.660641233	1.73706494	-2.241985856	-0.501462292	-2.341204861	0.429558321	-0.84152968	-1.992616294	0.16221105	-0.047687511	-0.345521113	-0.034167826	-1.490129235	-1.744297966	-0.560181874	-1.706978497	0.503212954	-0.608896469	-0.236893835	1.529342997	0.939682255	1.044237652	-1.190506941	-0.605259643	0.654866496	-1.459020185	0.885255748	-0.079292754	-1.305282378	1.032011536	-0.479061866	2.462311678	1.555393217	1.391312702	0.121421577	0.918450464	0.336148911	1.08673536	-0.364687916	0.723382441	3.420617648	-0.39773724	1.167935303	-1.477009721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-133a-2	0.481951835	1.942741187	0.855617395	0.170904874	-0.059348308	-0.651633883	-0.651633883	-0.651633883	-0.651633883	-0.651633883	0.0995828	-0.651633883	0.991047954	-0.651633883	0.32533681	-0.651633883	-0.651633883	-0.651633883	-0.651633883	1.705140727	-0.068582722	-0.651633883	-0.651633883	-0.651633883	-0.651633883	-0.651633883	-0.651633883	-0.651633883	-0.651633883	1.036143286	1.29236915	1.46730057	0.560785803	-0.651633883	0.704329017	-0.651633883	-0.651633883	0.901102289	0.204226514	-0.651633883	2.202342186	-0.651633883	0.592225957	2.145126814	0.61651503	0.199744844	1.771121762	-0.651633883	2.030571962	-0.651633883	0.174797673	3.464750045	0.975975171	-0.651633883	-0.651633883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-133b	0.529535006	1.458744854	1.16623035	-0.512413481	-0.140475583	-0.920947021	-0.920947021	-0.920947021	-0.920947021	-0.621028179	-0.231950513	-0.709887681	1.217575619	-0.920947021	-0.435711168	-0.920947021	-0.920947021	-0.574748293	-0.920947021	0.249601438	-0.151363991	-0.428205943	0.863047566	-0.920947021	-0.920947021	-0.920947021	-0.920947021	-0.920947021	-0.920947021	0.511842014	1.196486636	1.560832231	1.369080107	-0.920947021	0.666204697	-0.920947021	-0.920947021	2.239935894	0.157336	-0.920947021	2.021161517	-0.531841409	1.630811305	2.707776786	1.192667115	0.152463865	1.706990279	0.04591635	1.790989877	-0.920947021	0.816271229	4.057909493	-0.11255607	-0.135428871	-0.920947021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-134	0.085869156	-0.172744986	0.107603403	-0.188834216	0.297792738	-0.621121472	-1.285212848	-0.108846853	-0.206842354	-1.025682463	-0.35391893	-1.941790387	0.531701528	-1.543282323	-0.477145295	1.733178673	0.539505444	-1.125929466	-0.474355212	0.144013879	-0.1949713	0.050065385	0.398678146	-0.433443551	-1.430678687	-0.297130434	-0.440646948	1.466147845	0.307964036	0.354995691	1.466168358	0.326551011	1.144118951	-1.317613492	-0.035000277	1.199713816	0.567015576	0.983530926	0.455109027	-1.812150015	0.397056231	0.768282464	0.754484875	1.956993767	0.589666397	0.215721413	0.746269638	0.115205414	1.236311931	0.262464708	0.407681284	0.702442084	-0.315209937	0.685605636	-0.85291247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
